"site_id","year","quarter","kelp","no3","waves","NPGO","MEI","PDO","mean_surf_temp"
182,2012,2,0,15.74,4.659,1.83,-0.33,-0.92,15.41
183,2012,2,0,15.75,5.423,1.83,-0.33,-0.92,15.41
184,2012,2,0,15.82,5.691,1.83,-0.33,-0.92,15.41
185,2012,2,0,15.5,5.046,1.83,-0.33,-0.92,15.41
186,2012,2,0,15.5,4.306,1.83,-0.33,-0.92,15.41
187,2012,2,0,15.76,5.495,1.83,-0.33,-0.92,15.41
188,2012,2,0,15.54,5.628,1.83,-0.33,-0.92,15.41
189,2012,2,0,15.42,5.869,1.83,-0.33,-0.92,15.41
190,2012,2,0,15.08,4.27,1.83,-0.33,-0.92,15.41
191,2012,2,0,15,5.546,1.83,-0.33,-0.92,15.41
192,2012,2,0,15.02,4.966,1.83,-0.33,-0.92,15.41
193,2012,2,0,15,5.078,1.83,-0.33,-0.92,15.41
194,2012,2,0,15.81,4.967,1.83,-0.33,-0.92,15.41
195,2012,2,0,16.14,5.755,1.83,-0.33,-0.92,15.41
196,2012,2,0,16.14,5.525,1.83,-0.33,-0.92,15.41
197,2012,2,0,16.12,5.041,1.83,-0.33,-0.92,15.41
198,2012,2,0,16.18,5.274,1.83,-0.33,-0.92,15.41
199,2012,2,0,16.2,6.664,1.83,-0.33,-0.92,15.41
200,2012,2,0,16.18,6.2,1.83,-0.33,-0.92,15.41
201,2012,2,0,16.28,5.037,1.83,-0.33,-0.92,15.41
202,2012,2,0,16.32,5.58,1.83,-0.33,-0.92,15.41
203,2012,2,0,16.61,4.324,1.83,-0.33,-0.92,15.41
204,2012,2,0,16.61,5.523,1.83,-0.33,-0.92,15.41
205,2012,2,0,16.61,5.152,1.83,-0.33,-0.92,15.41
206,2012,2,2303,16.61,5.293,1.83,-0.33,-0.92,15.41
207,2012,2,76032.5,16.05,5.014,1.83,-0.33,-0.92,15.41
208,2012,2,0,16.13,4.455,1.83,-0.33,-0.92,15.41
209,2012,2,659381.5,16.08,3.877,1.83,-0.33,-0.92,15.41
210,2012,2,64901.5,15.21,3.861,1.83,-0.33,-0.92,15.41
211,2012,2,0,17.22,4.376,1.83,-0.33,-0.92,15.41
212,2012,2,0,17.22,5.839,1.83,-0.33,-0.92,15.41
213,2012,2,0,17.27,6.956,1.83,-0.33,-0.92,15.41
214,2012,2,0,17.4,4.596,1.83,-0.33,-0.92,15.41
215,2012,2,0,17.4,5.154,1.83,-0.33,-0.92,15.41
216,2012,2,3756,16.31,5.235,1.83,-0.33,-0.92,15.41
217,2012,2,0,15.55,5.427,1.83,-0.33,-0.92,15.41
218,2012,2,470436,15.28,3.972,1.83,-0.33,-0.92,15.41
219,2012,2,545743,15.51,5.147,1.83,-0.33,-0.92,15.41
220,2012,2,301981,15.51,3.779,1.83,-0.33,-0.92,15.41
221,2012,2,58792,15.49,3.779,1.83,-0.33,-0.92,15.41
222,2012,2,628905,15.31,3.815,1.83,-0.33,-0.92,15.41
223,2012,2,261489,15.31,3.794,1.83,-0.33,-0.92,15.41
224,2012,2,213971,15.31,3.144,1.83,-0.33,-0.92,15.41
225,2012,2,5162,16.22,5.808,1.83,-0.33,-0.92,15.41
226,2012,2,3473,16.49,4.831,1.83,-0.33,-0.92,15.41
227,2012,2,36005,11.24,3.815,1.83,-0.33,-0.92,15.41
228,2012,2,9348,10.84,4.376,1.83,-0.33,-0.92,15.41
229,2012,2,8939,10.98,3.939,1.83,-0.33,-0.92,15.41
230,2012,2,25041,10.98,3.433,1.83,-0.33,-0.92,15.41
231,2012,2,2629,10.97,4.198,1.83,-0.33,-0.92,15.41
232,2012,2,158191,11.04,4.405,1.83,-0.33,-0.92,15.41
233,2012,2,51548,11.21,5.155,1.83,-0.33,-0.92,15.41
234,2012,2,75247,10.44,4.79,1.83,-0.33,-0.92,15.41
235,2012,2,308938,10.44,4.938,1.83,-0.33,-0.92,15.41
236,2012,2,9347,9.87,4.701,1.83,-0.33,-0.92,15.41
237,2012,2,23375,9.01,4.924,1.83,-0.33,-0.92,15.41
238,2012,2,97904,9.31,5.942,1.83,-0.33,-0.92,15.41
239,2012,2,111708,9.16,6.976,1.83,-0.33,-0.92,15.41
240,2012,2,37995,9.16,5.078,1.83,-0.33,-0.92,15.41
241,2012,2,40743,9,5.415,1.83,-0.33,-0.92,15.41
242,2012,2,3541,8.13,6.389,1.83,-0.33,-0.92,15.41
243,2012,2,24591,7.61,3.005,1.83,-0.33,-0.92,15.41
244,2012,2,2743,7.32,3.123,1.83,-0.33,-0.92,15.41
245,2012,2,35140,7.12,2.478,1.83,-0.33,-0.92,15.41
246,2012,2,168143,7.12,2.366,1.83,-0.33,-0.92,15.41
247,2012,2,141237,7.05,2.752,1.83,-0.33,-0.92,15.41
248,2012,2,212529,7.13,3.396,1.83,-0.33,-0.92,15.41
249,2012,2,146776,6.83,3.362,1.83,-0.33,-0.92,15.41
250,2012,2,19565,6.58,3.111,1.83,-0.33,-0.92,15.41
251,2012,2,27994,6.35,3.896,1.83,-0.33,-0.92,15.41
252,2012,2,2196,6.27,4.538,1.83,-0.33,-0.92,15.41
253,2012,2,3884,6.27,4.137,1.83,-0.33,-0.92,15.41
254,2012,2,29354,6.13,3.984,1.83,-0.33,-0.92,15.41
255,2012,2,29350,6.13,3.424,1.83,-0.33,-0.92,15.41
256,2012,2,115163,5.8,2.047,1.83,-0.33,-0.92,15.41
257,2012,2,79471,5.85,2.755,1.83,-0.33,-0.92,15.41
258,2012,2,123801,5.75,3.157,1.83,-0.33,-0.92,15.41
259,2012,2,31655,5.76,2.876,1.83,-0.33,-0.92,15.41
260,2012,2,8325,5.86,3.959,1.83,-0.33,-0.92,15.41
261,2012,2,4848,5.78,3.597,1.83,-0.33,-0.92,15.41
262,2012,2,18320,5.09,1.834,1.83,-0.33,-0.92,15.41
263,2012,2,14350,4.27,1.8,1.83,-0.33,-0.92,15.41
264,2012,2,11233,4.27,1.992,1.83,-0.33,-0.92,15.41
265,2012,2,173827,4.47,2.079,1.83,-0.33,-0.92,15.41
266,2012,2,71784,4.04,2.236,1.83,-0.33,-0.92,15.41
267,2012,2,22398,4.08,2.117,1.83,-0.33,-0.92,15.41
268,2012,2,23093,4.03,2.086,1.83,-0.33,-0.92,15.41
269,2012,2,118368,3.93,2.098,1.83,-0.33,-0.92,15.41
270,2012,2,46749,4.04,1.977,1.83,-0.33,-0.92,15.41
271,2012,2,60302,3.85,1.824,1.83,-0.33,-0.92,15.41
272,2012,2,6946,3.63,2.522,1.83,-0.33,-0.92,15.41
273,2012,2,49019,4.03,2.723,1.83,-0.33,-0.92,15.41
274,2012,2,570135,3.88,2.792,1.83,-0.33,-0.92,15.41
275,2012,2,341238,3.65,2.523,1.83,-0.33,-0.92,15.41
276,2012,2,87536,3.56,2.165,1.83,-0.33,-0.92,15.41
277,2012,2,10214,3.53,1.5,1.83,-0.33,-0.92,15.41
278,2012,2,97011,3.55,2.147,1.83,-0.33,-0.92,15.41
279,2012,2,287421,3.6,2.37,1.83,-0.33,-0.92,15.41
280,2012,2,241064,3.6,2.253,1.83,-0.33,-0.92,15.41
281,2012,2,20570,3.52,2.505,1.83,-0.33,-0.92,15.41
282,2012,2,182693,3.5,2.275,1.83,-0.33,-0.92,15.41
283,2012,2,517442,3.41,2.163,1.83,-0.33,-0.92,15.41
284,2012,2,821682,3.39,2.052,1.83,-0.33,-0.92,15.41
285,2012,2,43240,3.34,1.815,1.83,-0.33,-0.92,15.41
286,2012,2,24913,3.34,1.465,1.83,-0.33,-0.92,15.41
287,2012,2,232762,3.32,1.881,1.83,-0.33,-0.92,15.41
288,2012,2,227303,3.24,1.878,1.83,-0.33,-0.92,15.41
289,2012,2,128699,3.08,2.092,1.83,-0.33,-0.92,15.41
290,2012,2,6804,2.96,2.026,1.83,-0.33,-0.92,15.41
291,2012,2,47618,2.85,2.069,1.83,-0.33,-0.92,15.41
292,2012,2,85277,2.82,1.98,1.83,-0.33,-0.92,15.41
293,2012,2,105018,2.73,1.908,1.83,-0.33,-0.92,15.41
294,2012,2,119890,2.6,0.957,1.83,-0.33,-0.92,15.41
295,2012,2,0,2.45,1.844,1.83,-0.33,-0.92,15.41
296,2012,2,24000,2.46,2.722,1.83,-0.33,-0.92,15.41
297,2012,2,347636,2.46,2.457,1.83,-0.33,-0.92,15.41
298,2012,2,5645,2.25,2.925,1.83,-0.33,-0.92,15.41
299,2012,2,1013,1.84,2.127,1.83,-0.33,-0.92,15.41
300,2012,2,2271,1.92,1.962,1.83,-0.33,-0.92,15.41
301,2012,2,53882,1.94,1.931,1.83,-0.33,-0.92,15.41
302,2012,2,34427,0.54,2.145,1.83,-0.33,-0.92,15.41
303,2012,2,70741,0.54,2.503,1.83,-0.33,-0.92,15.41
304,2012,2,4647,0.53,2.491,1.83,-0.33,-0.92,15.41
305,2012,2,50578,0.53,2.663,1.83,-0.33,-0.92,15.41
306,2012,2,150566,0.53,2.463,1.83,-0.33,-0.92,15.41
307,2012,2,260234,0.39,2.063,1.83,-0.33,-0.92,15.41
308,2012,2,620899,0.38,2.509,1.83,-0.33,-0.92,15.41
309,2012,2,258755,0.36,2.181,1.83,-0.33,-0.92,15.41
310,2012,2,300008,0.36,2.202,1.83,-0.33,-0.92,15.41
311,2012,2,237397,0.37,1.931,1.83,-0.33,-0.92,15.41
312,2012,2,89196,0.47,2.025,1.83,-0.33,-0.92,15.41
313,2012,2,114386,0.44,2.035,1.83,-0.33,-0.92,15.41
314,2012,2,27689,0.44,2.011,1.83,-0.33,-0.92,15.41
315,2012,2,258366,0.51,2.028,1.83,-0.33,-0.92,15.41
316,2012,2,182943,0.51,1.354,1.83,-0.33,-0.92,15.41
317,2012,2,127901,0.45,1.331,1.83,-0.33,-0.92,15.41
318,2012,2,351200,0.55,1.298,1.83,-0.33,-0.92,15.41
319,2012,2,155530,0.59,1.41,1.83,-0.33,-0.92,15.41
320,2012,2,120267,0.59,1.367,1.83,-0.33,-0.92,15.41
321,2012,2,110921,0.49,1.587,1.83,-0.33,-0.92,15.41
322,2012,2,7762,0.42,2.94,1.83,-0.33,-0.92,15.41
323,2012,2,9742,0.42,2.573,1.83,-0.33,-0.92,15.41
324,2012,2,67389.5,0.4,2.99,1.83,-0.33,-0.92,15.41
325,2012,2,9224,0.38,3.413,1.83,-0.33,-0.92,15.41
326,2012,2,58388,0.4,2.348,1.83,-0.33,-0.92,15.41
327,2012,2,852,0.4,2.852,1.83,-0.33,-0.92,15.41
328,2012,2,6546,0.39,3.209,1.83,-0.33,-0.92,15.41
329,2012,2,1128,0.36,2.096,1.83,-0.33,-0.92,15.41
330,2012,2,20836,0.38,2.711,1.83,-0.33,-0.92,15.41
331,2012,2,42192,0.38,1.875,1.83,-0.33,-0.92,15.41
332,2012,2,7420,0.38,1.324,1.83,-0.33,-0.92,15.41
333,2012,2,6408,0.38,1.92,1.83,-0.33,-0.92,15.41
334,2012,2,10539,0.38,1.774,1.83,-0.33,-0.92,15.41
335,2012,2,34033,0.38,1.982,1.83,-0.33,-0.92,15.41
336,2012,2,8803,0.41,2.211,1.83,-0.33,-0.92,15.41
337,2012,2,44947,0.41,2.633,1.83,-0.33,-0.92,15.41
338,2012,2,76628,0.41,2.616,1.83,-0.33,-0.92,15.41
339,2012,2,30509,0.39,2.583,1.83,-0.33,-0.92,15.41
340,2012,2,5701,0.38,2.489,1.83,-0.33,-0.92,15.41
341,2012,2,15886,0.27,2.469,1.83,-0.33,-0.92,15.41
342,2012,2,10397,0.29,2.336,1.83,-0.33,-0.92,15.41
343,2012,2,40625,0.29,2.324,1.83,-0.33,-0.92,15.41
344,2012,2,106207,0.25,2.906,1.83,-0.33,-0.92,15.41
345,2012,2,47498,0.29,1.339,1.83,-0.33,-0.92,15.41
346,2012,2,45166,0.29,1.415,1.83,-0.33,-0.92,15.41
347,2012,2,34482,0.29,1.793,1.83,-0.33,-0.92,15.41
348,2012,2,21360,0.28,1.618,1.83,-0.33,-0.92,15.41
349,2012,2,97984,0.25,1.663,1.83,-0.33,-0.92,15.41
350,2012,2,93803,0.28,1.925,1.83,-0.33,-0.92,15.41
351,2012,2,8588,0.25,2.394,1.83,-0.33,-0.92,15.41
352,2012,2,121269,0.24,2.318,1.83,-0.33,-0.92,15.41
353,2012,2,4352,0.19,4.042,1.83,-0.33,-0.92,15.41
354,2012,2,3554,0.2,3.161,1.83,-0.33,-0.92,15.41
355,2012,2,1280,0.17,3.355,1.83,-0.33,-0.92,15.41
356,2012,2,1193,0.16,3.863,1.83,-0.33,-0.92,15.41
357,2012,2,48771,0.16,3.037,1.83,-0.33,-0.92,15.41
358,2012,2,282444,0.17,3.202,1.83,-0.33,-0.92,15.41
359,2012,2,183653,0.16,2.952,1.83,-0.33,-0.92,15.41
360,2012,2,88107,0.16,3.214,1.83,-0.33,-0.92,15.41
361,2012,2,233528,0.17,3.511,1.83,-0.33,-0.92,15.41
1,2012,3,144151,4.43,1.843,1.65,-0.03,-2.19,17.7144444444444
2,2012,3,19029,4.24,2.488,1.65,-0.03,-2.19,17.7144444444444
3,2012,3,200758,4.1,1.813,1.65,-0.03,-2.19,17.7144444444444
4,2012,3,53993,4.09,1.749,1.65,-0.03,-2.19,17.7144444444444
5,2012,3,71997,3.88,1.74,1.65,-0.03,-2.19,17.7144444444444
6,2012,3,648312,3.86,1.696,1.65,-0.03,-2.19,17.7144444444444
7,2012,3,204347,3.19,1.472,1.65,-0.03,-2.19,17.7144444444444
8,2012,3,69279,3.13,1.525,1.65,-0.03,-2.19,17.7144444444444
9,2012,3,27478,3.73,1.475,1.65,-0.03,-2.19,17.7144444444444
10,2012,3,180931,3.72,1.326,1.65,-0.03,-2.19,17.7144444444444
11,2012,3,94649,3.68,1.226,1.65,-0.03,-2.19,17.7144444444444
12,2012,3,216645,3.69,1.364,1.65,-0.03,-2.19,17.7144444444444
13,2012,3,376597,3.74,1.254,1.65,-0.03,-2.19,17.7144444444444
14,2012,3,535576,3.52,1.463,1.65,-0.03,-2.19,17.7144444444444
15,2012,3,147453,3.42,1.055,1.65,-0.03,-2.19,17.7144444444444
16,2012,3,42743,3.17,1.282,1.65,-0.03,-2.19,17.7144444444444
17,2012,3,648613,3.17,1.106,1.65,-0.03,-2.19,17.7144444444444
18,2012,3,196238,3.16,1.029,1.65,-0.03,-2.19,17.7144444444444
19,2012,3,143614,3.12,0.973,1.65,-0.03,-2.19,17.7144444444444
20,2012,3,100606,3.06,0.989,1.65,-0.03,-2.19,17.7144444444444
21,2012,3,162882,3.07,1.013,1.65,-0.03,-2.19,17.7144444444444
22,2012,3,65909,3.72,0.683,1.65,-0.03,-2.19,17.7144444444444
23,2012,3,55980,3.71,1.007,1.65,-0.03,-2.19,17.7144444444444
24,2012,3,294830,3.71,0.946,1.65,-0.03,-2.19,17.7144444444444
25,2012,3,509497,3.47,1.528,1.65,-0.03,-2.19,17.7144444444444
26,2012,3,912253,3.61,1.339,1.65,-0.03,-2.19,17.7144444444444
27,2012,3,725188,3.61,1.804,1.65,-0.03,-2.19,17.7144444444444
28,2012,3,409223,3.61,2.331,1.65,-0.03,-2.19,17.7144444444444
29,2012,3,20158,3.5,2.778,1.65,-0.03,-2.19,17.7144444444444
30,2012,3,91583,3.73,2.356,1.65,-0.03,-2.19,17.7144444444444
31,2012,3,671381,3.78,2.966,1.65,-0.03,-2.19,17.7144444444444
32,2012,3,7590,3.8,2.83,1.65,-0.03,-2.19,17.7144444444444
33,2012,3,160920,3.67,2.951,1.65,-0.03,-2.19,17.7144444444444
34,2012,3,301614,3.79,2.768,1.65,-0.03,-2.19,17.7144444444444
35,2012,3,777092,3.79,2.526,1.65,-0.03,-2.19,17.7144444444444
36,2012,3,1651627,3.46,1.632,1.65,-0.03,-2.19,17.7144444444444
37,2012,3,1136097,3.46,2.319,1.65,-0.03,-2.19,17.7144444444444
38,2012,3,1305425,3.46,1.815,1.65,-0.03,-2.19,17.7144444444444
39,2012,3,1137928,3,1.322,1.65,-0.03,-2.19,17.7144444444444
40,2012,3,943076,3.37,1.396,1.65,-0.03,-2.19,17.7144444444444
41,2012,3,1317995,3.76,1.553,1.65,-0.03,-2.19,17.7144444444444
42,2012,3,1924224,3.76,1.508,1.65,-0.03,-2.19,17.7144444444444
43,2012,3,1230537,3.16,1.921,1.65,-0.03,-2.19,17.7144444444444
44,2012,3,256183,3.18,1.253,1.65,-0.03,-2.19,17.7144444444444
45,2012,3,102809,3.18,1.253,1.65,-0.03,-2.19,17.7144444444444
46,2012,3,248871,3.18,1.75,1.65,-0.03,-2.19,17.7144444444444
47,2012,3,222324,2.95,2.727,1.65,-0.03,-2.19,17.7144444444444
48,2012,3,1504927,2.95,2.585,1.65,-0.03,-2.19,17.7144444444444
49,2012,3,1287334,2.98,1.631,1.65,-0.03,-2.19,17.7144444444444
50,2012,3,717741,3.18,1.666,1.65,-0.03,-2.19,17.7144444444444
51,2012,3,170943,3.18,2.667,1.65,-0.03,-2.19,17.7144444444444
52,2012,3,369887,3.18,2.875,1.65,-0.03,-2.19,17.7144444444444
53,2012,3,621452,3.2,2.849,1.65,-0.03,-2.19,17.7144444444444
54,2012,3,530379,3.23,2.261,1.65,-0.03,-2.19,17.7144444444444
55,2012,3,864964,3.29,1.886,1.65,-0.03,-2.19,17.7144444444444
56,2012,3,67399,3.29,2.692,1.65,-0.03,-2.19,17.7144444444444
57,2012,3,953148,4,2.736,1.65,-0.03,-2.19,17.7144444444444
58,2012,3,696943,4.16,2.283,1.65,-0.03,-2.19,17.7144444444444
59,2012,3,1382743,4.16,2.53,1.65,-0.03,-2.19,17.7144444444444
60,2012,3,1119794,4.16,2.624,1.65,-0.03,-2.19,17.7144444444444
61,2012,3,50271,4.16,2.819,1.65,-0.03,-2.19,17.7144444444444
62,2012,3,276123,4.16,2.425,1.65,-0.03,-2.19,17.7144444444444
63,2012,3,151218,4.16,2.791,1.65,-0.03,-2.19,17.7144444444444
64,2012,3,1115657,4.16,2.186,1.65,-0.03,-2.19,17.7144444444444
65,2012,3,133314,3.65,2.575,1.65,-0.03,-2.19,17.7144444444444
66,2012,3,163538,4.31,2.762,1.65,-0.03,-2.19,17.7144444444444
67,2012,3,151211,3.74,2.405,1.65,-0.03,-2.19,17.7144444444444
68,2012,3,40670,3.74,2.555,1.65,-0.03,-2.19,17.7144444444444
69,2012,3,95987,3.66,3.034,1.65,-0.03,-2.19,17.7144444444444
70,2012,3,536990,3.66,2.627,1.65,-0.03,-2.19,17.7144444444444
71,2012,3,663874,3.52,2.365,1.65,-0.03,-2.19,17.7144444444444
72,2012,3,126311,3.52,2.428,1.65,-0.03,-2.19,17.7144444444444
73,2012,3,3151,3.52,2.887,1.65,-0.03,-2.19,17.7144444444444
74,2012,3,788,3.5,2.842,1.65,-0.03,-2.19,17.7144444444444
75,2012,3,100922,3.43,3.126,1.65,-0.03,-2.19,17.7144444444444
76,2012,3,547729,3.51,2.273,1.65,-0.03,-2.19,17.7144444444444
77,2012,3,720940,3.66,2.215,1.65,-0.03,-2.19,17.7144444444444
78,2012,3,1843660,3.79,3.419,1.65,-0.03,-2.19,17.7144444444444
79,2012,3,3645876,3.74,3.345,1.65,-0.03,-2.19,17.7144444444444
80,2012,3,1302235,3.74,2.814,1.65,-0.03,-2.19,17.7144444444444
81,2012,3,159176,3.74,2.257,1.65,-0.03,-2.19,17.7144444444444
82,2012,3,67871,3.36,2.33,1.65,-0.03,-2.19,17.7144444444444
83,2012,3,32750,3.36,2.222,1.65,-0.03,-2.19,17.7144444444444
84,2012,3,277002,2.95,1.471,1.65,-0.03,-2.19,17.7144444444444
85,2012,3,713410,2.99,1.309,1.65,-0.03,-2.19,17.7144444444444
86,2012,3,821433,2.99,1.347,1.65,-0.03,-2.19,17.7144444444444
87,2012,3,2484685,2.99,1.289,1.65,-0.03,-2.19,17.7144444444444
88,2012,3,462489,2.84,1.38,1.65,-0.03,-2.19,17.7144444444444
89,2012,3,969843,2.87,1.483,1.65,-0.03,-2.19,17.7144444444444
90,2012,3,229900,2.82,1.544,1.65,-0.03,-2.19,17.7144444444444
91,2012,3,973609,2.82,1.458,1.65,-0.03,-2.19,17.7144444444444
92,2012,3,1151524,2.82,1.313,1.65,-0.03,-2.19,17.7144444444444
93,2012,3,855969,2.5,1.092,1.65,-0.03,-2.19,17.7144444444444
94,2012,3,1296388,2.5,1.355,1.65,-0.03,-2.19,17.7144444444444
95,2012,3,410517,2.5,1.406,1.65,-0.03,-2.19,17.7144444444444
96,2012,3,167543,2.5,1.525,1.65,-0.03,-2.19,17.7144444444444
97,2012,3,75201,2.5,1.72,1.65,-0.03,-2.19,17.7144444444444
98,2012,3,283679,2.68,1.651,1.65,-0.03,-2.19,17.7144444444444
99,2012,3,315110,2.69,1.363,1.65,-0.03,-2.19,17.7144444444444
100,2012,3,183883,2.69,1.448,1.65,-0.03,-2.19,17.7144444444444
101,2012,3,364523,2.71,1.872,1.65,-0.03,-2.19,17.7144444444444
102,2012,3,483806,2.76,1.705,1.65,-0.03,-2.19,17.7144444444444
103,2012,3,599634,2.76,1.789,1.65,-0.03,-2.19,17.7144444444444
104,2012,3,901732,3.21,2.011,1.65,-0.03,-2.19,17.7144444444444
105,2012,3,893051,3.21,1.891,1.65,-0.03,-2.19,17.7144444444444
106,2012,3,998796,3.21,2.045,1.65,-0.03,-2.19,17.7144444444444
107,2012,3,568611,3.23,1.733,1.65,-0.03,-2.19,17.7144444444444
108,2012,3,588654,3.23,1.876,1.65,-0.03,-2.19,17.7144444444444
109,2012,3,477569,3.23,2.29,1.65,-0.03,-2.19,17.7144444444444
110,2012,3,84462,3.51,2.15,1.65,-0.03,-2.19,17.7144444444444
111,2012,3,603624,3.51,1.961,1.65,-0.03,-2.19,17.7144444444444
112,2012,3,919300,3.51,1.797,1.65,-0.03,-2.19,17.7144444444444
113,2012,3,825149,3.62,1.427,1.65,-0.03,-2.19,17.7144444444444
114,2012,3,183223,3.54,1.619,1.65,-0.03,-2.19,17.7144444444444
115,2012,3,450196,3.44,2.036,1.65,-0.03,-2.19,17.7144444444444
116,2012,3,773461,3.55,2.418,1.65,-0.03,-2.19,17.7144444444444
117,2012,3,522810,3.55,2.345,1.65,-0.03,-2.19,17.7144444444444
118,2012,3,82703,3.66,2.286,1.65,-0.03,-2.19,17.7144444444444
119,2012,3,246110,3.69,2.12,1.65,-0.03,-2.19,17.7144444444444
120,2012,3,95486,3.69,2.063,1.65,-0.03,-2.19,17.7144444444444
121,2012,3,7562,3.31,2.335,1.65,-0.03,-2.19,17.7144444444444
122,2012,3,5851,3.31,1.423,1.65,-0.03,-2.19,17.7144444444444
123,2012,3,50034,3.42,1.617,1.65,-0.03,-2.19,17.7144444444444
124,2012,3,126427,3.46,1.672,1.65,-0.03,-2.19,17.7144444444444
125,2012,3,0,3.58,1.3,1.65,-0.03,-2.19,17.7144444444444
126,2012,3,29062,3.5,1.752,1.65,-0.03,-2.19,17.7144444444444
127,2012,3,370142,3.5,1.642,1.65,-0.03,-2.19,17.7144444444444
128,2012,3,113247,3.41,1.66,1.65,-0.03,-2.19,17.7144444444444
129,2012,3,159353,3.5,1.76,1.65,-0.03,-2.19,17.7144444444444
130,2012,3,522177,3.89,1.875,1.65,-0.03,-2.19,17.7144444444444
131,2012,3,793258,3.89,2.031,1.65,-0.03,-2.19,17.7144444444444
132,2012,3,211164,3.87,2.23,1.65,-0.03,-2.19,17.7144444444444
133,2012,3,137983,3.84,2.41,1.65,-0.03,-2.19,17.7144444444444
134,2012,3,803337,3.91,2.189,1.65,-0.03,-2.19,17.7144444444444
135,2012,3,243434,3.73,2.654,1.65,-0.03,-2.19,17.7144444444444
136,2012,3,18727,3.66,2.248,1.65,-0.03,-2.19,17.7144444444444
137,2012,3,14339,3.73,2.538,1.65,-0.03,-2.19,17.7144444444444
138,2012,3,15060,3.66,2.997,1.65,-0.03,-2.19,17.7144444444444
139,2012,3,45012,3.91,2.042,1.65,-0.03,-2.19,17.7144444444444
140,2012,3,523658,3.91,1.905,1.65,-0.03,-2.19,17.7144444444444
141,2012,3,223711,3.84,2.141,1.65,-0.03,-2.19,17.7144444444444
142,2012,3,437641,3.84,1.932,1.65,-0.03,-2.19,17.7144444444444
143,2012,3,163193,3.86,1.943,1.65,-0.03,-2.19,17.7144444444444
144,2012,3,260055,3.86,1.836,1.65,-0.03,-2.19,17.7144444444444
145,2012,3,13323,3.86,1.877,1.65,-0.03,-2.19,17.7144444444444
146,2012,3,140497,4.01,1.834,1.65,-0.03,-2.19,17.7144444444444
147,2012,3,185518,4.01,1.91,1.65,-0.03,-2.19,17.7144444444444
148,2012,3,510618,4.01,2.302,1.65,-0.03,-2.19,17.7144444444444
149,2012,3,31835,4.01,1.92,1.65,-0.03,-2.19,17.7144444444444
150,2012,3,174540,4.01,2.286,1.65,-0.03,-2.19,17.7144444444444
151,2012,3,77641,4.01,1.985,1.65,-0.03,-2.19,17.7144444444444
152,2012,3,5975,3.22,1.986,1.65,-0.03,-2.19,17.7144444444444
153,2012,3,18511,3.29,1.939,1.65,-0.03,-2.19,17.7144444444444
154,2012,3,43399,3.22,1.808,1.65,-0.03,-2.19,17.7144444444444
155,2012,3,1256,3.22,1.994,1.65,-0.03,-2.19,17.7144444444444
156,2012,3,30939,3.02,2.551,1.65,-0.03,-2.19,17.7144444444444
157,2012,3,52118,3.86,2.284,1.65,-0.03,-2.19,17.7144444444444
158,2012,3,0,3.24,2.542,1.65,-0.03,-2.19,17.7144444444444
159,2012,3,3157,2.59,2.131,1.65,-0.03,-2.19,17.7144444444444
160,2012,3,7271,2.36,1.97,1.65,-0.03,-2.19,17.7144444444444
161,2012,3,55361,2.36,2.369,1.65,-0.03,-2.19,17.7144444444444
162,2012,3,327864,2.32,2.678,1.65,-0.03,-2.19,17.7144444444444
163,2012,3,48809,1.34,1.513,1.65,-0.03,-2.19,17.7144444444444
164,2012,3,217519,1.15,1.619,1.65,-0.03,-2.19,17.7144444444444
165,2012,3,162300,1.15,1.916,1.65,-0.03,-2.19,17.7144444444444
166,2012,3,105586,1.15,1.485,1.65,-0.03,-2.19,17.7144444444444
167,2012,3,74249,1.15,1.857,1.65,-0.03,-2.19,17.7144444444444
168,2012,3,83334,1.14,1.678,1.65,-0.03,-2.19,17.7144444444444
169,2012,3,355756,1.16,1.658,1.65,-0.03,-2.19,17.7144444444444
170,2012,3,475935,1.16,1.57,1.65,-0.03,-2.19,17.7144444444444
171,2012,3,307699,1.16,2.043,1.65,-0.03,-2.19,17.7144444444444
172,2012,3,977903,1.25,1.63,1.65,-0.03,-2.19,17.7144444444444
173,2012,3,36930,1.13,1.655,1.65,-0.03,-2.19,17.7144444444444
174,2012,3,217971,1.13,1.408,1.65,-0.03,-2.19,17.7144444444444
175,2012,3,312145,0.96,1.186,1.65,-0.03,-2.19,17.7144444444444
176,2012,3,111874,1.06,1.287,1.65,-0.03,-2.19,17.7144444444444
177,2012,3,30078,1.06,1.354,1.65,-0.03,-2.19,17.7144444444444
178,2012,3,290173,1.06,1.431,1.65,-0.03,-2.19,17.7144444444444
179,2012,3,746282,1.06,1.574,1.65,-0.03,-2.19,17.7144444444444
180,2012,3,464159,1.16,1.45,1.65,-0.03,-2.19,17.7144444444444
181,2012,3,626070,1.16,1.593,1.65,-0.03,-2.19,17.7144444444444
182,2012,3,702682,1.12,1.561,1.65,-0.03,-2.19,17.7144444444444
183,2012,3,32915,1.03,1.646,1.65,-0.03,-2.19,17.7144444444444
184,2012,3,47976,1.12,1.773,1.65,-0.03,-2.19,17.7144444444444
185,2012,3,35895,0.97,1.879,1.65,-0.03,-2.19,17.7144444444444
186,2012,3,165150,0.97,1.573,1.65,-0.03,-2.19,17.7144444444444
187,2012,3,16758,1.01,1.964,1.65,-0.03,-2.19,17.7144444444444
